#,PolicingRegime,prisonregime,UNCANCELLABLE,,1,1,28,12,LAWANDORDER,,0,0,0+(1.0*x),,4,0,0,0+(1.0*x),,,#Effects,"RecidivismRate,0.15*(x^2.8)","Poor,0.15-(0.35*x)","PoliceCommunityRelations,0.15-(0.5)*x^1.5","PoliceViolence,-0.125+(0.38)*x^1.4","CivilLiberties,-0.25*(x^5)","IllegalDrugConsumption,-0.055*(x^3)","CrimeRate,-0.15*(x^2.2),4","CrimeRate,0-(x+1.3)^-8,4","ViolentCrimeRate,-0.06*(x^2.7),4","ViolentCrimeRate,0-(x+1.4)^-6","Organised Crime,-0.225*(x^3.5)","ArmedRobbery,-0.15*(x^4)","StreetGangs,-0.225*(x^3.5)","VigilanteMobs,-0.175*(x^3)","ArmedReligiousCommunities,-0.1*(x^5)","InnerCityRiots,-0.15*(x^4)","AntisocialBehaviour,-0.125*(x^3)","LudditeRiots,-0.2*(x^3)","RaceRiots,-0.15*(x^4)","RacialTension,-0.1+(0.25*x)","Young,0.13-(0.3*x)","EthnicMinorities,0.1-(0.3*x)","Ghettos,-0.1+(0.3)*x^1.6","_percept_strength,-0.11+(0.25*x)","_percept_compassion,0.125-(0.325*x)",
#,SelfDefenseLaw,gatedcommunities,UNCANCELLABLE,,1,1,16,14,LAWANDORDER,,0,0,0+(1.0*x),,4,0,0,0+(1.0*x),,,#Effects,"_percept_compassion,0.13-(0.2*x)","CrimeRate,0.2-(0.41*x),4","ViolentCrimeRate,-0.1+(0.15*x)","ViolentCrimeRate,-0.05*(x^2)","LevelOfViolence,-0.175+(0.32*x),4","SenseOfSecurity,-0.2+(0.275*x)","Liberal,-0.2*(x^3)","Patriot,-0.15+(0.32*x)","Conservatives,-0.1+(0.2*x)",
#,PrisonConstruction,default,,,10,30,8,10,PUBLICSERVICES,,140,595,0+(1.0*x),,16,0,0,0+(1.0*x),,,#Effects,"PrisonAvailability,0.05+(0.35*x),16","StateEmployees_freq,0.01+(0.05*x),8","StateEmployees,0.02+(0.08*x)",
#,MilspecEquipmentForPolice,default,,,30,30,30,12,LAWANDORDER,,4,12,0+(1.0*x),,2,0,0,0+(1.0*x),,,#Effects,"DrugCartels,-0.08-(0.15*x)","ViolentCrimeRate,-0.025-(0.125*x)*ArmedPolice","Organised Crime,-0.1-(0.2*x)","StreetGangs,-0.2*(x^0.8)*ArmedPolice","VigilanteMobs,-0.35*(x^0.6)*ArmedPolice","ClassWarfare,-0.1-(0.2*x)*ArmedPolice","ArmedReligiousCommunities,-0.1-(0.175*x)*ArmedPolice","InnerCityRiots,-0.075-(0.25*x)","RaceRiots,-0.05-(0.2*x)","LudditeRiots,-0.06-(0.25*x)","PoliceCommunityRelations,-0.05-(0.22*x)","PoliceViolence,0.025+(0.125*x)","_global_liberalism,0+(0.075*x),8","Conservatives,0.03+(0.1*x)","Patriot,0.05+(0.165*x)","Liberal,-0.07-(0.15*x)","AuthoritarianismAmount,0.05+(0.175*x)","_Terrorism,-0.02-(0.125*x)*ArmedPolice,4","_security_,0.065+(0.16*x)*ArmedPolice",
#,PrisonerRehabiliationProgram,default,,,12,28,8,12,WELFARE,,50,365,0+(1.0*x),"",2,0,0,0+(1.0*x),,,#Effects,"StateEmployees_freq,0.03+(0.07*x)","StateEmployees,0.02+(0.08*x)","Education,0.03+(0.1*x)*PrisonSentencing,12","RecidivismRate,-0.04-(0.3*x)*PrisonConditions,16","DrugAddiction,-0.02-(0.125*x)*PrisonConditions,8","AntisocialBehaviour,-0.04-(0.22*x)*PrisonConditions,4","Alcoholism,-0.05-(0.2*x)*PrisonConditions,8","LevelOfViolence,-0.05-(0.185*x)*PrisonSentencing,4",
#,MilitaryPatrolsInCities,default,,,45,20,34,12,LAWANDORDER,,11,32,0+(1.0*x),,2,0,0,0+(1.0*x),,,#Effects,"LevelOfViolence,0.04+(0.09*x)","ViolentCrimeRate,-0.05-(0.19*x),4","Organised Crime,-0.05-(0.25*x),4","DrugCartels,-0.1-(0.35*x),6","StreetGangs,-0.4*(x^3)","AntisocialBehaviour,-0.25*(x^3)","InnerCityRiots,-0.15-(0.375*x)","VigilanteMobs,-0.09-(0.27*x),4","ArmedRobbery,-1.4*(x^2)","ClassWarfare,-0.1-(0.6*x),2","RaceRiots,-0.075-(0.3*x)","ArmedReligiousCommunities,-0.1-(0.375*x)","LudditeRiots,-0.1-(0.35*x)","Liberal,-0.125-(0.3*x)","_global_liberalism,0.025+(0.125*x),8","Patriot,0.075+(0.22*x)","Patriot_freq,0.035+(0.125*x),8","Conservatives,0.04+(0.11*x)","AuthoritarianismAmount,0.1+(0.3*x)","_Terrorism,-0.08-(0.15*x)","SenseOfSecurity,0.1+(0.25*x)","_security_,0.05+(0.15*x)",
#,PenalLabour,default,,,22,24,18,12,WELFARE,,5,105,0+(1.0*x),"PrisonConditions,0+(1*x)",2,10,140,0+(1.0*x),"CrimeRate,0.05+(0.1*x);ViolentCrimeRate,0.05+(0.1*x);PrisonRegime,0.1+(0.6*x)",,#Effects,"RecidivismRate,-0.25*(x^0.7)*PrisonConditions,6","Liberal,0+(0.15*x)*PrisonConditions","Conservatives,0.05+(0.1)*x^5",
#,DialoguePolice,default,,,16,26,6,12,PUBLICSERVICES,,11,69,0+(1.0*x),,4,0,0,0+(1.0*x),,,#Effects,"InnerCityRiots,-0.07-(0.15*x),6","RaceRiots,-0.04-(0.125*x),8","ClassWarfare,-0.03-(0.15*x),12","PoliceViolence,-0.03-(0.125*x),4","PoliceCommunityRelations,0.04+(0.12*x),10","LevelOfViolence,-0.03-(0.07*x)","Liberal,0.03+(0.12*x)","Conservatives,-0.03-(0.09*x)","LudditeRiots,-0.07-(0.15*x),4",
#,ArmedPrivateSecurity,armedpolice,,,30,22,30,10,ECONOMY,,27,2,0+(1.0*x),"PrivateSecurity,0+(1*x)",1,0,0,0+(1.0*x),,,#Effects,"CrimeRate,-0.03-(0.11*x)*PrivateSecurity,4","ViolentCrimeRate,-0.02-(0.09*x)*PrivateSecurity,4","ArmedRobbery,-0.3*(x^1.5)*PrivateSecurity","Wealthy,0.03+(0.085*x)","Conservatives,0.05+(0.08*x)","Socialist,-0.03-(0.1*x)","SenseOfSecurity,0.03+(0.09*x)","LevelOfViolence,0.055+(0.165*x)*SelfDefenseLaw","_Terrorism,-0.02-(0.125*x)*PrivateSecurity,4","PrivateSecurity,0.03+(0.06*x)",
#,SecurityPolice,default,,,26,36,10,18,ECONOMY,,50,509,0+(1.0*x),,3,0,0,0+(1.0*x),,,#Effects,"PrivateSecurity,0.03+(0.14*x),2","CrimeRate,-0.03-(0.15*x),4","ViolentCrimeRate,-0.12*(x^1.5),4","SenseOfSecurity,0.03+(0.09*x)","PoliceViolence,0.01+(0.09*x)^0.8","AntisocialBehaviour,-0.04-(0.12*x),4","StreetGangs,-0.03-(0.11*x),4","VigilanteMobs,-0.03-(0.09*x)","Socialist,-0.045-(0.12*x)","StateEmployees,-0.045-(0.1*x)","Capitalist,0.035+(0.11*x)",
#,StopAndFriskZones,default,,,34,22,20,14,LAWANDORDER,,9,23,0+(1.0*x),,1,0,0,0+(1.0*x),,,#Effects,"ArmedRobbery,-0.06-(0.3*x)","ViolentCrimeRate,-0.03-(0.1*x)","Organised Crime,-0.03-(0.22*x),2","DrugCartels,-0.02-(0.15*x),2","StreetGangs,-0.065-(0.325*x)","ClassWarfare,-0.035-(0.2*x),2","Liberal,-0.0675-(0.14*x)","Conservatives,0.04+(0.11*x)","EthnicMinorities,-0.04-(0.09*x)","Poor,-0.02-(0.13*x)","RacialTension,0.05+(0.15*x),6","LevelOfViolence,-0.04-(0.115*x),4","CivilLiberties,-0.07-(0.225*x)","AuthoritarianismAmount,0.04+(0.15*x)","PoliceCommunityRelations,-0.065-(0.1*x)","_Terrorism,-0.02-(0.1*x)","_security_,0.04+(0.078*x)",
#,PublicSexOffendersList,default,,LimitAccessToCrimeRecord,30,24,24,12,LAWANDORDER,,1,3,0+(1.0*x),,1,0,0,0+(1.0*x),,,#Effects,"SenseOfSecurity,0.04+(0.14*x)","Parents,0.08+(0.125*x)","Liberal,-0.035-(0.09*x)","Conservatives,0.04+(0.08*x)","VigilanteMobs,0.07+(0.11*x)",
#,LimitAccessToCrimeRecord,default,,PublicSexOffendersList,24,32,8,12,LAWANDORDER,,1,3,0+(1.0*x),,1,0,0,0+(1.0*x),,,#Effects,"Liberal,0.02+(0.03*x)","Parents,-0.09-(0.19*x)","Conservatives,-0.04-(0.1*x)","_global_liberalism,0.01+(0.06*x),8","RecidivismRate,-0.03-(0.11*x),4","_percept_trust,-0.025-(0.085*x)",
#,MediaProGovernmentBias,default,,,40,50,36,40,PUBLICSERVICES,,7,22,0+(1.0*x),,2,0,0,0+(1.0*x),,,#Effects,"_All_,0.03+(0.1*x),20","Liberal,-0.07-(0.21*x)","_global_liberalism,-0.01-(0.1*x),16","PressFreedomIndex,-0.06-(0.09*x)^0.7","AuthoritarianismAmount,0.15*(x^1.2)","Democracy,-0.125*(x^2)","Patriot_freq,0.02+(0.1*x),16",
#,EconomicCurriculumBias,default,UNCANCELLABLE,,1,1,60,60,PUBLICSERVICES,,0,0,0+(1.0*x),,2,0,0,0+(1.0*x),,,#Effects,"Socialist,-3.2*(x-0.5)^5","_global_socialism,-1.2*(x-0.5)^3,20","Capitalist,3.2*(x-0.5)^5","Capitalist_freq,1.2*(x-0.5)^3,20","Democracy,-1*(x-0.5)^2",
#,SocialCurriculumBias,default,UNCANCELLABLE,,1,1,60,60,PUBLICSERVICES,,0,0,0+(1.0*x),,2,0,0,0+(1.0*x),,,#Effects,"Liberal,-3.2*(x-0.5)^5","_global_liberalism,-1.2*(x-0.5)^3,20","Conservatives,3.2*(x-0.5)^5","Conservatives_freq,1.2*(x-0.5)^3,20","Democracy,-1*(x-0.5)^2",
#,ExclusionZoneOrder,default,,,34,28,30,16,LAWANDORDER,,13,47,0+(1.0*x),,2,0,0,0+(1.0*x),,,#Effects,"StreetGangs,-0.07-(0.25*x),2","Organised Crime,-0.07-(0.1*x),4","DrugCartels,-0.05-(0.15*x),4","VigilanteMobs,-0.07-(0.2*x)","CrimeRate,-0.03-(0.07*x)","ViolentCrimeRate,-0.04-(0.09*x)","LevelOfViolence,-0.04-(0.11*x),4","SenseOfSecurity,0.06+(0.15*x)","PoliceCommunityRelations,-0.05-(0.18*x)","CivilLiberties,-0.04-(0.15*x)","AuthoritarianismAmount,0.08+(0.18*x)","PrisonAvailability,-0.03-(0.095*x)","Liberal,-0.04-(0.18*x)","Conservatives,0.05+(0.14*x)",
#,BanDangerousOrganisations,default,,,44,32,42,20,LAWANDORDER,,6,37,0+(1.0*x),,2,0,0,0+(1.0*x),,,#Effects,"_Terrorism,-0.04-(0.07*x)","_security_,0.225*(x^2)","StreetGangs,-0.10*(x^3)","Organised Crime,-0.2*(x^2)-0.045,6","DrugCartels,-0.2*(x^1.2)-0.075,4","VigilanteMobs,-0.03-(0.12*x),4","CivilLiberties,-0.25*(x^1.4)","AuthoritarianismAmount,0.225*(x^2)","Liberal,-0.20*(x^1.4)","Conservatives,0.03+(0.12*x)","Religious,-0.02-(0.08*x)",
#,ExitandDeradicalizationPrograms,default,,,12,36,8,12,WELFARE,,39,67,0+(1.0*x),,1,0,0,0+(1.0*x),,,#Effects,"_Terrorism,-0.02-(0.1*x),24","Organised Crime,-0.04-(0.18*x),20","DrugCartels,-0.05-(0.14*x),20","ArmedReligiousCommunities,-0.025-(0.10*x),20","ExtremeNationalism,-0.04-(0.11*x),16","Religious_freq,-0.01-(0.06*x),20","Patriot_freq,-0.01-(0.08*x),16","Liberal,0.03+(0.115*x)",
#,BuyPrisonCapacityAbroad,default,,,16,30,8,8,FOREIGNPOLICY,,194,49,0+(1.0*x),,3,0,0,0+(1.0*x),,,#Effects,"PrisonerPerCell,-0.05-(0.13*x),3","Liberal,-0.25*(x^2)","ForeignRelations,-0.15*(x^2.7),6","StateEmployees,-0.03-(0.07*x)",
#,GuideDemocracy,default,,,60,60,44,44,PUBLICSERVICES,,4,19,0+(1.0*x),,4,0,0,0+(1.0*x),,,#Effects,"_All_,0.01+(0.44*x)*OpressionPower,16","AuthoritarianismAmount,0+(0.5*x)*OpressionPower","Democracy,-0.05-(0.7*x)*OpressionPower","Liberal,-0.075-(0.425*x)*OpressionPower",
